time;t_2m_C;global_rad_W_per_m2
2021-05-06 23:15:00+00:00;8.95;2
2021-05-06 23:30:00+00:00;8.7;2
2021-05-06 23:45:00+00:00;8.75;2
2021-05-07 00:00:00+00:00;8.9;2
2021-05-07 00:15:00+00:00;8.45;2
2021-05-07 00:30:00+00:00;8.3;2.3333
2021-05-07 00:45:00+00:00;7.55;3
2021-05-07 01:00:00+00:00;7;2
2021-05-07 01:15:00+00:00;7.5;2
2021-05-07 01:30:00+00:00;7.2;2
2021-05-07 01:45:00+00:00;6.95;2.6667
2021-05-07 02:00:00+00:00;6.6;2.6667
2021-05-07 02:15:00+00:00;6.55;2
2021-05-07 02:30:00+00:00;7.5;1
2021-05-07 02:45:00+00:00;8.2;1.6667
2021-05-07 03:00:00+00:00;8.1;2.6667
2021-05-07 03:15:00+00:00;7.55;2.6667
2021-05-07 03:30:00+00:00;7.3;2
2021-05-07 03:45:00+00:00;7.2;2.6667
2021-05-07 04:00:00+00:00;7.4;6.6667
2021-05-07 04:15:00+00:00;6.9;20
2021-05-07 04:30:00+00:00;6.9;43.3333
2021-05-07 04:45:00+00:00;7.35;40
2021-05-07 05:00:00+00:00;7.8;104
2021-05-07 05:15:00+00:00;8.65;126
2021-05-07 05:30:00+00:00;9.2;84
2021-05-07 05:45:00+00:00;9.8;193.3333
2021-05-07 06:00:00+00:00;10.2;230.3333
2021-05-07 06:15:00+00:00;10.2;152.3333
2021-05-07 06:30:00+00:00;9.8;226.3333
2021-05-07 06:45:00+00:00;10.3;113
2021-05-07 07:00:00+00:00;8.2;34
2021-05-07 07:15:00+00:00;7.6;24.6667
2021-05-07 07:30:00+00:00;7.2;151.6667
2021-05-07 07:45:00+00:00;7.65;167.6667
2021-05-07 08:00:00+00:00;7.9;110
2021-05-07 08:15:00+00:00;7.9;78.6667
2021-05-07 08:30:00+00:00;8;134
2021-05-07 08:45:00+00:00;8.4;160
2021-05-07 09:00:00+00:00;8.5;91.3333
2021-05-07 09:15:00+00:00;8.45;180.6667
2021-05-07 09:30:00+00:00;8.8;285.6667
2021-05-07 09:45:00+00:00;8.9;354.3333
2021-05-07 10:00:00+00:00;9.3;557.3333
2021-05-07 10:15:00+00:00;9.15;358
2021-05-07 10:30:00+00:00;9.3;434.6667
2021-05-07 10:45:00+00:00;9.35;583.3333
2021-05-07 11:00:00+00:00;9.2;558.6667
2021-05-07 11:15:00+00:00;9.05;410
2021-05-07 11:30:00+00:00;8.6;532.6667
2021-05-07 11:45:00+00:00;9.3;402
2021-05-07 12:00:00+00:00;9.1;785.6667
2021-05-07 12:15:00+00:00;9.7;349.6667
2021-05-07 12:30:00+00:00;9.6;440
2021-05-07 12:45:00+00:00;10.6;690.6667
2021-05-07 13:00:00+00:00;10.8;885.6667
2021-05-07 13:15:00+00:00;11.9;641.6667
2021-05-07 13:30:00+00:00;11.8;653
2021-05-07 13:45:00+00:00;12.35;785.6667
2021-05-07 14:00:00+00:00;12.4;483
2021-05-07 14:15:00+00:00;12.1;763
2021-05-07 14:30:00+00:00;12.4;375
2021-05-07 14:45:00+00:00;11.5;150.3333
2021-05-07 15:00:00+00:00;11.3;140
2021-05-07 15:15:00+00:00;11.35;128.6667
2021-05-07 15:30:00+00:00;11.2;257.6667
2021-05-07 15:45:00+00:00;12.05;276.3333
2021-05-07 16:00:00+00:00;11.9;235.6667
2021-05-07 16:15:00+00:00;12.3;178.3333
2021-05-07 16:30:00+00:00;11.5;212.6667
2021-05-07 16:45:00+00:00;11.5;260
2021-05-07 17:00:00+00:00;12.1;176.6667
2021-05-07 17:15:00+00:00;11.85;139.3333
2021-05-07 17:30:00+00:00;11.3;99.6667
2021-05-07 17:45:00+00:00;10.75;67.6667
2021-05-07 18:00:00+00:00;10.2;33
2021-05-07 18:15:00+00:00;8.6;17.6667
2021-05-07 18:30:00+00:00;8;7
2021-05-07 18:45:00+00:00;8.2;3.6667
2021-05-07 19:00:00+00:00;7.1;3.6667
2021-05-07 19:15:00+00:00;6.95;2.3333
2021-05-07 19:30:00+00:00;7.1;2.3333
2021-05-07 19:45:00+00:00;5.7;2.3333
2021-05-07 20:00:00+00:00;5.1;2.6667
2021-05-07 20:15:00+00:00;5.65;2.6667
2021-05-07 20:30:00+00:00;4;2.6667
2021-05-07 20:45:00+00:00;5.15;2
2021-05-07 21:00:00+00:00;4.9;2
2021-05-07 21:15:00+00:00;4.9;2
2021-05-07 21:30:00+00:00;5.2;2.3333
2021-05-07 21:45:00+00:00;4.75;3
2021-05-07 22:00:00+00:00;4.3;2
2021-05-07 22:15:00+00:00;4.35;2
2021-05-07 22:30:00+00:00;4.4;2.6667
2021-05-07 22:45:00+00:00;3.85;2.6667
2021-05-07 23:00:00+00:00;2.6;2.6667
2021-05-07 23:15:00+00:00;3.55;2
2021-05-07 23:30:00+00:00;3.7;2
2021-05-07 23:45:00+00:00;3.65;2
2021-05-08 00:00:00+00:00;4.1;2
2021-05-08 00:15:00+00:00;3.9;2.6667
2021-05-08 00:30:00+00:00;3.7;2
2021-05-08 00:45:00+00:00;3.8;2
2021-05-08 01:00:00+00:00;4.3;2.3333
2021-05-08 01:15:00+00:00;3.3;3
2021-05-08 01:30:00+00:00;3.1;2.6667
2021-05-08 01:45:00+00:00;3.1;2
2021-05-08 02:00:00+00:00;3.2;3
2021-05-08 02:15:00+00:00;1.9;2.3333
2021-05-08 02:30:00+00:00;2.5;3
2021-05-08 02:45:00+00:00;2.1;2.3333
2021-05-08 03:00:00+00:00;2.1;2.3333
2021-05-08 03:15:00+00:00;1.8;2.3333
2021-05-08 03:30:00+00:00;1;4.6667
2021-05-08 03:45:00+00:00;1.2;6.6667
2021-05-08 04:00:00+00:00;2;11.3333
2021-05-08 04:15:00+00:00;1.4;22
2021-05-08 04:30:00+00:00;1.5;53.6667
2021-05-08 04:45:00+00:00;1.1;79.6667
2021-05-08 05:00:00+00:00;2.3;115
2021-05-08 05:15:00+00:00;2.85;169
2021-05-08 05:30:00+00:00;3.6;246.3333
2021-05-08 05:45:00+00:00;4.1;331.6667
2021-05-08 06:00:00+00:00;5.1;292
2021-05-08 06:15:00+00:00;5.7;396.6667
2021-05-08 06:30:00+00:00;6.1;487.6667
2021-05-08 06:45:00+00:00;7.25;543.6667
2021-05-08 07:00:00+00:00;7.4;500.3333
2021-05-08 07:15:00+00:00;8.3;538.3333
2021-05-08 07:30:00+00:00;9;571.3333
2021-05-08 07:45:00+00:00;9.5;620
2021-05-08 08:00:00+00:00;9.8;666.6667
2021-05-08 08:15:00+00:00;10.35;679.3333
2021-05-08 08:30:00+00:00;11.6;745
2021-05-08 08:45:00+00:00;11.95;753
2021-05-08 09:00:00+00:00;12.6;746.6667
2021-05-08 09:15:00+00:00;13.1;818
2021-05-08 09:30:00+00:00;14.4;846.3333
2021-05-08 09:45:00+00:00;14.15;853.6667
2021-05-08 10:00:00+00:00;14.5;885
2021-05-08 10:15:00+00:00;14.1;894.3333
2021-05-08 10:30:00+00:00;15;899.3333
2021-05-08 10:45:00+00:00;15.55;912
2021-05-08 11:00:00+00:00;15.4;904.3333
2021-05-08 11:15:00+00:00;16.15;919.6667
2021-05-08 11:30:00+00:00;16.2;899.6667
2021-05-08 11:45:00+00:00;16.95;864.3333
2021-05-08 12:00:00+00:00;16.7;828.3333
2021-05-08 12:15:00+00:00;17.65;824.3333
2021-05-08 12:30:00+00:00;17.3;893
2021-05-08 12:45:00+00:00;17.65;874.3333
2021-05-08 13:00:00+00:00;18.1;822.6667
2021-05-08 13:15:00+00:00;18.55;816
2021-05-08 13:30:00+00:00;18.1;770.3333
2021-05-08 13:45:00+00:00;18.7;707.6667
2021-05-08 14:00:00+00:00;18.2;763.6667
2021-05-08 14:15:00+00:00;19.6;632.3333
2021-05-08 14:30:00+00:00;19.2;477
2021-05-08 14:45:00+00:00;19.4;521.6667
2021-05-08 15:00:00+00:00;19.6;386
2021-05-08 15:15:00+00:00;19.25;411.3333
2021-05-08 15:30:00+00:00;19.6;419.3333
2021-05-08 15:45:00+00:00;19.7;351.3333
2021-05-08 16:00:00+00:00;19.7;372.3333
2021-05-08 16:15:00+00:00;20.1;334.3333
2021-05-08 16:30:00+00:00;20;284.3333
2021-05-08 16:45:00+00:00;19.85;245.6667
2021-05-08 17:00:00+00:00;19.7;191
2021-05-08 17:15:00+00:00;19.5;147
2021-05-08 17:30:00+00:00;19.1;111.3333
2021-05-08 17:45:00+00:00;18.95;81.3333
2021-05-08 18:00:00+00:00;18.3;48.6667
2021-05-08 18:15:00+00:00;18.05;27.3333
2021-05-08 18:30:00+00:00;17;9.3333
2021-05-08 18:45:00+00:00;16.7;5.3333
2021-05-08 19:00:00+00:00;15.7;2.6667
2021-05-08 19:15:00+00:00;16.1;2
2021-05-08 19:30:00+00:00;15.1;3.3333
2021-05-08 19:45:00+00:00;13.35;3.3333
2021-05-08 20:00:00+00:00;13.7;1.3333
2021-05-08 20:15:00+00:00;13.7;2.6667
2021-05-08 20:30:00+00:00;12.6;1
2021-05-08 20:45:00+00:00;13.4;3.6667
2021-05-08 21:00:00+00:00;11.3;3
2021-05-08 21:15:00+00:00;11.05;1.6667
2021-05-08 21:30:00+00:00;11;2
2021-05-08 21:45:00+00:00;11.15;2
2021-05-08 22:00:00+00:00;9.7;2.3333
2021-05-08 22:15:00+00:00;9.9;3.6667
2021-05-08 22:30:00+00:00;9.5;1
2021-05-08 22:45:00+00:00;9.95;1.6667
2021-05-08 23:00:00+00:00;10.2;2.3333
2021-05-08 23:15:00+00:00;8.8;2.3333
2021-05-08 23:30:00+00:00;8.2;2.6667
2021-05-08 23:45:00+00:00;8.6;2.6667
2021-05-09 00:00:00+00:00;6.3;2
2021-05-09 00:15:00+00:00;8.1;2
2021-05-09 00:30:00+00:00;7.2;1.6667
2021-05-09 00:45:00+00:00;8.3;1.6667
2021-05-09 01:00:00+00:00;7;2
2021-05-09 01:15:00+00:00;7.35;2.6667
2021-05-09 01:30:00+00:00;6.1;2.6667
2021-05-09 01:45:00+00:00;5.95;2.6667
2021-05-09 02:00:00+00:00;5;2.3333
2021-05-09 02:15:00+00:00;6.5;1
2021-05-09 02:30:00+00:00;6.5;2.6667
2021-05-09 02:45:00+00:00;6;2
2021-05-09 03:00:00+00:00;5.8;2
2021-05-09 03:15:00+00:00;6;2.6667
2021-05-09 03:30:00+00:00;5.2;3
2021-05-09 03:45:00+00:00;5.6;3.6667
2021-05-09 04:00:00+00:00;5.9;10.6667
2021-05-09 04:15:00+00:00;4.75;18.6667
2021-05-09 04:30:00+00:00;5.6;54
2021-05-09 04:45:00+00:00;5.35;86.6667
2021-05-09 05:00:00+00:00;6.3;134.6667
2021-05-09 05:15:00+00:00;7.3;178
2021-05-09 05:30:00+00:00;7.8;236.3333
2021-05-09 05:45:00+00:00;8.7;285.6667
2021-05-09 06:00:00+00:00;9.5;336.3333
2021-05-09 06:15:00+00:00;10.25;395
2021-05-09 06:30:00+00:00;11.2;457.3333
2021-05-09 06:45:00+00:00;12.4;445.3333
2021-05-09 07:00:00+00:00;13;516.6667
2021-05-09 07:15:00+00:00;13.85;499.3333
2021-05-09 07:30:00+00:00;14.5;642
2021-05-09 07:45:00+00:00;15.5;508.6667
2021-05-09 08:00:00+00:00;15.9;540.6667
2021-05-09 08:15:00+00:00;16.65;643.3333
2021-05-09 08:30:00+00:00;17.5;672.3333
2021-05-09 08:45:00+00:00;18.6;766.3333
2021-05-09 09:00:00+00:00;18.4;845.3333
2021-05-09 09:15:00+00:00;19.65;758.6667
2021-05-09 09:30:00+00:00;19.9;764.3333
2021-05-09 09:45:00+00:00;20.5;894.3333
2021-05-09 10:00:00+00:00;20.6;931.3333
2021-05-09 10:15:00+00:00;21.55;894.6667
2021-05-09 10:30:00+00:00;22.4;934.3333
2021-05-09 10:45:00+00:00;22.6;951
2021-05-09 11:00:00+00:00;23.1;938
2021-05-09 11:15:00+00:00;23.35;976.6667
2021-05-09 11:30:00+00:00;23.4;902.3333
2021-05-09 11:45:00+00:00;23.35;895
2021-05-09 12:00:00+00:00;24.6;979.6667
2021-05-09 12:15:00+00:00;24.25;949.6667
2021-05-09 12:30:00+00:00;25;884.6667
2021-05-09 12:45:00+00:00;24.95;824.6667
2021-05-09 13:00:00+00:00;24.9;820.6667
2021-05-09 13:15:00+00:00;25.05;824.6667
2021-05-09 13:30:00+00:00;25.1;757
2021-05-09 13:45:00+00:00;25.5;593
2021-05-09 14:00:00+00:00;25.1;723
2021-05-09 14:15:00+00:00;25.3;715
2021-05-09 14:30:00+00:00;26.2;523.3333
2021-05-09 14:45:00+00:00;25.85;330
2021-05-09 15:00:00+00:00;25.6;628.3333
2021-05-09 15:15:00+00:00;26.25;542.3333
2021-05-09 15:30:00+00:00;26.4;428.6667
2021-05-09 15:45:00+00:00;26.15;350
2021-05-09 16:00:00+00:00;25.8;404.6667
2021-05-09 16:15:00+00:00;25.95;251.3333
2021-05-09 16:30:00+00:00;24.4;196
2021-05-09 16:45:00+00:00;24.9;264.6667
2021-05-09 17:00:00+00:00;25.6;211.3333
2021-05-09 17:15:00+00:00;24.8;153.3333
2021-05-09 17:30:00+00:00;24.4;103
2021-05-09 17:45:00+00:00;23.8;67
2021-05-09 18:00:00+00:00;22.6;43.3333
2021-05-09 18:15:00+00:00;22.35;29.3333
2021-05-09 18:30:00+00:00;21.3;10.6667
2021-05-09 18:45:00+00:00;20.5;6
2021-05-09 19:00:00+00:00;20;2.6667
2021-05-09 19:15:00+00:00;19.85;2.6667
2021-05-09 19:30:00+00:00;18.2;1.6667
2021-05-09 19:45:00+00:00;19.15;1
2021-05-09 20:00:00+00:00;18.8;2.3333
2021-05-09 20:15:00+00:00;18.3;2.3333
2021-05-09 20:30:00+00:00;17.9;1.3333
2021-05-09 20:45:00+00:00;17.8;2
2021-05-09 21:00:00+00:00;16.5;1.6667
2021-05-09 21:15:00+00:00;17.6;1.6667
2021-05-09 21:30:00+00:00;16.6;2.3333
2021-05-09 21:45:00+00:00;16.55;2.3333
2021-05-09 22:00:00+00:00;15.8;2
2021-05-09 22:15:00+00:00;15.95;2
2021-05-09 22:30:00+00:00;16.3;2.6667
2021-05-09 22:45:00+00:00;15.6;0.6667
2021-05-09 23:00:00+00:00;17;1
2021-05-09 23:15:00+00:00;16.8;1.6667
2021-05-09 23:30:00+00:00;16.4;2
2021-05-09 23:45:00+00:00;15.9;1.3333
2021-05-10 00:00:00+00:00;16.2;1
2021-05-10 00:15:00+00:00;16.8;1
2021-05-10 00:30:00+00:00;17.1;1
2021-05-10 00:45:00+00:00;16.65;1
2021-05-10 01:00:00+00:00;18;1
2021-05-10 01:15:00+00:00;17.15;2.3333
2021-05-10 01:30:00+00:00;18.1;0.3333
2021-05-10 01:45:00+00:00;18.45;1
2021-05-10 02:00:00+00:00;18.5;1.3333
2021-05-10 02:15:00+00:00;18.55;1.3333
2021-05-10 02:30:00+00:00;17.6;6
2021-05-10 02:45:00+00:00;14.9;2.6667
2021-05-10 03:00:00+00:00;15.8;2
2021-05-10 03:15:00+00:00;15.1;2.6667
2021-05-10 03:30:00+00:00;14.1;2.3333
2021-05-10 03:45:00+00:00;14.8;5
2021-05-10 04:00:00+00:00;13.4;9.6667
2021-05-10 04:15:00+00:00;13.45;17
2021-05-10 04:30:00+00:00;13;24
2021-05-10 04:45:00+00:00;13.95;39.3333
2021-05-10 05:00:00+00:00;16.8;42
2021-05-10 05:15:00+00:00;17.2;74.6667
2021-05-10 05:30:00+00:00;18.4;122.3333
2021-05-10 05:45:00+00:00;17.65;103
2021-05-10 06:00:00+00:00;14.7;132
2021-05-10 06:15:00+00:00;15.55;287.3333
2021-05-10 06:30:00+00:00;16.6;415.3333
2021-05-10 06:45:00+00:00;18;444
2021-05-10 07:00:00+00:00;18.2;408.6667
2021-05-10 07:15:00+00:00;19.35;477.3333
2021-05-10 07:30:00+00:00;20.5;630
2021-05-10 07:45:00+00:00;20.25;681.3333
2021-05-10 08:00:00+00:00;20.7;540.6667
2021-05-10 08:15:00+00:00;20.2;588.6667
2021-05-10 08:30:00+00:00;20.7;659
2021-05-10 08:45:00+00:00;20.55;759
2021-05-10 09:00:00+00:00;21.4;700
2021-05-10 09:15:00+00:00;21.45;788
2021-05-10 09:30:00+00:00;21.3;724.3333
2021-05-10 09:45:00+00:00;19.8;505.6667
2021-05-10 10:00:00+00:00;18.2;431.6667
2021-05-10 10:15:00+00:00;17.9;434.3333
2021-05-10 10:30:00+00:00;17.7;434.3333
2021-05-10 10:45:00+00:00;17.6;440.3333
2021-05-10 11:00:00+00:00;17.7;424.6667
2021-05-10 11:15:00+00:00;17.6;440.6667
2021-05-10 11:30:00+00:00;16.8;456.6667
2021-05-10 11:45:00+00:00;16.75;448
2021-05-10 12:00:00+00:00;16.4;301.6667
2021-05-10 12:15:00+00:00;16.4;345.6667
2021-05-10 12:30:00+00:00;16.9;308.6667
2021-05-10 12:45:00+00:00;16.8;240
2021-05-10 13:00:00+00:00;16.9;218
2021-05-10 13:15:00+00:00;16.9;246
2021-05-10 13:30:00+00:00;16.9;240
2021-05-10 13:45:00+00:00;16.85;267.3333
2021-05-10 14:00:00+00:00;17.2;261.3333
2021-05-10 14:15:00+00:00;17.25;246.6667
2021-05-10 14:30:00+00:00;17.2;185.3333
2021-05-10 14:45:00+00:00;17.2;259.3333
2021-05-10 15:00:00+00:00;17.5;311
2021-05-10 15:15:00+00:00;17.45;215.6667
2021-05-10 15:30:00+00:00;17.1;189
2021-05-10 15:45:00+00:00;17.05;235.6667
2021-05-10 16:00:00+00:00;17.1;171.3333
2021-05-10 16:15:00+00:00;16.45;134
2021-05-10 16:30:00+00:00;16.2;77.6667
2021-05-10 16:45:00+00:00;15.75;68.3333
2021-05-10 17:00:00+00:00;15.7;94.6667
2021-05-10 17:15:00+00:00;15.6;108.6667
2021-05-10 17:30:00+00:00;15.7;59.6667
2021-05-10 17:45:00+00:00;15.25;31
2021-05-10 18:00:00+00:00;15;28
2021-05-10 18:15:00+00:00;14.9;14.6667
2021-05-10 18:30:00+00:00;14.9;6.3333
2021-05-10 18:45:00+00:00;14.6;3.6667
2021-05-10 19:00:00+00:00;14.6;2
2021-05-10 19:15:00+00:00;13.95;2
2021-05-10 19:30:00+00:00;14;2
2021-05-10 19:45:00+00:00;13.75;2
2021-05-10 20:00:00+00:00;13.4;2
2021-05-10 20:15:00+00:00;13.5;2
2021-05-10 20:30:00+00:00;13.6;2
2021-05-10 20:45:00+00:00;13.35;2
2021-05-10 21:00:00+00:00;13.2;2
2021-05-10 21:15:00+00:00;12.85;2
2021-05-10 21:30:00+00:00;12.6;2
2021-05-10 21:45:00+00:00;12.4;2
2021-05-10 22:00:00+00:00;11.7;2
2021-05-10 22:15:00+00:00;11.65;2
2021-05-10 22:30:00+00:00;11.8;2
2021-05-10 22:45:00+00:00;11.4;2.6667
2021-05-10 23:00:00+00:00;11.3;2.3333
2021-05-10 23:15:00+00:00;10.75;3
2021-05-10 23:30:00+00:00;9.6;2
2021-05-10 23:45:00+00:00;10.15;2
2021-05-11 00:00:00+00:00;9.4;2
2021-05-11 00:15:00+00:00;9.8;2
2021-05-11 00:30:00+00:00;9.8;2
2021-05-11 00:45:00+00:00;10;2.6667
2021-05-11 01:00:00+00:00;8.7;3
2021-05-11 01:15:00+00:00;8.35;2.3333
2021-05-11 01:30:00+00:00;8.1;1.6667
2021-05-11 01:45:00+00:00;9.5;1.6667
2021-05-11 02:00:00+00:00;9;1.6667
2021-05-11 02:15:00+00:00;9.95;1
2021-05-11 02:30:00+00:00;10.1;2
2021-05-11 02:45:00+00:00;9.6;2
2021-05-11 03:00:00+00:00;8.7;2.6667
2021-05-11 03:15:00+00:00;9.5;2
2021-05-11 03:30:00+00:00;9.4;2
2021-05-11 03:45:00+00:00;9.35;2.6667
2021-05-11 04:00:00+00:00;9.6;5
2021-05-11 04:15:00+00:00;9.9;13.6667
2021-05-11 04:30:00+00:00;10;22.6667
2021-05-11 04:45:00+00:00;10.6;28
2021-05-11 05:00:00+00:00;10.9;46
2021-05-11 05:15:00+00:00;11.05;51.3333
2021-05-11 05:30:00+00:00;11.4;53
2021-05-11 05:45:00+00:00;11.5;57.6667
2021-05-11 06:00:00+00:00;11.6;45.6667
2021-05-11 06:15:00+00:00;11.7;83.6667
2021-05-11 06:30:00+00:00;11.9;173.6667
2021-05-11 06:45:00+00:00;12.2;327.6667
2021-05-11 07:00:00+00:00;12.5;303
2021-05-11 07:15:00+00:00;12.8;187
2021-05-11 07:30:00+00:00;13.1;210
2021-05-11 07:45:00+00:00;13.75;285.3333
2021-05-11 08:00:00+00:00;14;302.3333
2021-05-11 08:15:00+00:00;14.35;488.3333
2021-05-11 08:30:00+00:00;14.2;369
2021-05-11 08:45:00+00:00;14.65;468.3333
2021-05-11 09:00:00+00:00;15.1;575
2021-05-11 09:15:00+00:00;15.2;589.6667
2021-05-11 09:30:00+00:00;15;720.6667
2021-05-11 09:45:00+00:00;16.15;614.6667
2021-05-11 10:00:00+00:00;15.9;263.6667
2021-05-11 10:15:00+00:00;16.2;343
2021-05-11 10:30:00+00:00;16.1;204.3333
2021-05-11 10:45:00+00:00;15.65;103.6667
2021-05-11 11:00:00+00:00;14.9;33.6667
2021-05-11 11:15:00+00:00;13.25;37.6667
2021-05-11 11:30:00+00:00;11.9;103.3333
2021-05-11 11:45:00+00:00;12.05;118
2021-05-11 12:00:00+00:00;12.5;102.3333
2021-05-11 12:15:00+00:00;12.3;102.3333
2021-05-11 12:30:00+00:00;12.1;124.3333
2021-05-11 12:45:00+00:00;12.2;142.3333
2021-05-11 13:00:00+00:00;12.3;165.6667
2021-05-11 13:15:00+00:00;12.4;169
2021-05-11 13:30:00+00:00;12.5;143.3333
2021-05-11 13:45:00+00:00;12.25;140.6667
2021-05-11 14:00:00+00:00;12.2;97.3333
2021-05-11 14:15:00+00:00;12.05;82
2021-05-11 14:30:00+00:00;11.8;81.3333
2021-05-11 14:45:00+00:00;11.7;84
2021-05-11 15:00:00+00:00;11.4;62.6667
2021-05-11 15:15:00+00:00;11.35;49.3333
2021-05-11 15:30:00+00:00;11.4;47
2021-05-11 15:45:00+00:00;11.3;51
2021-05-11 16:00:00+00:00;11.2;71
2021-05-11 16:15:00+00:00;11.35;75
2021-05-11 16:30:00+00:00;11.4;62
2021-05-11 16:45:00+00:00;11.45;51.3333
2021-05-11 17:00:00+00:00;11.5;38
2021-05-11 17:15:00+00:00;11.5;32
2021-05-11 17:30:00+00:00;11.4;28.6667
2021-05-11 17:45:00+00:00;11.3;24.6667
2021-05-11 18:00:00+00:00;11.2;15.6667
2021-05-11 18:15:00+00:00;11.15;8.3333
2021-05-11 18:30:00+00:00;11.1;4.3333
2021-05-11 18:45:00+00:00;11;2.3333
2021-05-11 19:00:00+00:00;10.9;2
2021-05-11 19:15:00+00:00;10.85;2
2021-05-11 19:30:00+00:00;10.9;2.6667
2021-05-11 19:45:00+00:00;10.6;2
2021-05-11 20:00:00+00:00;10.4;2
2021-05-11 20:15:00+00:00;10.35;2
2021-05-11 20:30:00+00:00;10.2;2
2021-05-11 20:45:00+00:00;10.25;2
2021-05-11 21:00:00+00:00;10.3;2
2021-05-11 21:15:00+00:00;10.35;2
2021-05-11 21:30:00+00:00;10.3;2
2021-05-11 21:45:00+00:00;10.2;2
2021-05-11 22:00:00+00:00;10;2
2021-05-11 22:15:00+00:00;9.9;2
2021-05-11 22:30:00+00:00;9.9;2
2021-05-11 22:45:00+00:00;9.95;2
2021-05-11 23:00:00+00:00;10.1;2
2021-05-11 23:15:00+00:00;9.95;2
2021-05-11 23:30:00+00:00;9.9;2
2021-05-11 23:45:00+00:00;9.95;2
2021-05-12 00:00:00+00:00;9.9;2
2021-05-12 00:15:00+00:00;9.9;2
2021-05-12 00:30:00+00:00;9.8;2
2021-05-12 00:45:00+00:00;9.75;2
2021-05-12 01:00:00+00:00;9.5;2
2021-05-12 01:15:00+00:00;9.1;2
2021-05-12 01:30:00+00:00;9.1;2
2021-05-12 01:45:00+00:00;9.05;2
2021-05-12 02:00:00+00:00;9.1;2
2021-05-12 02:15:00+00:00;9.05;2
2021-05-12 02:30:00+00:00;8.8;2
2021-05-12 02:45:00+00:00;8.75;2
2021-05-12 03:00:00+00:00;8.7;2
2021-05-12 03:15:00+00:00;8.7;2
2021-05-12 03:30:00+00:00;8.6;2
2021-05-12 03:45:00+00:00;8.5;2.6667
2021-05-12 04:00:00+00:00;8.4;3
2021-05-12 04:15:00+00:00;8.4;3.6667
2021-05-12 04:30:00+00:00;8.6;6.6667
2021-05-12 04:45:00+00:00;8.5;11.3333
2021-05-12 05:00:00+00:00;8.6;13
2021-05-12 05:15:00+00:00;8.6;14.3333
2021-05-12 05:30:00+00:00;8.5;15.6667
2021-05-12 05:45:00+00:00;8.6;21
2021-05-12 06:00:00+00:00;8.7;32.6667
2021-05-12 06:15:00+00:00;8.75;45.3333
2021-05-12 06:30:00+00:00;8.8;54.6667
2021-05-12 06:45:00+00:00;9;66.6667
2021-05-12 07:00:00+00:00;9.1;79.3333
2021-05-12 07:15:00+00:00;9.3;106.6667
2021-05-12 07:30:00+00:00;9.4;135.6667
2021-05-12 07:45:00+00:00;9.65;176.3333
2021-05-12 08:00:00+00:00;9.9;161
2021-05-12 08:15:00+00:00;10;120.3333
2021-05-12 08:30:00+00:00;10.1;124
2021-05-12 08:45:00+00:00;10.15;208.6667
2021-05-12 09:00:00+00:00;10.4;372.3333
2021-05-12 09:15:00+00:00;10.8;573.6667
2021-05-12 09:30:00+00:00;11.3;685
2021-05-12 09:45:00+00:00;12.25;706.3333
2021-05-12 10:00:00+00:00;12.1;640.6667
2021-05-12 10:15:00+00:00;12.05;528
2021-05-12 10:30:00+00:00;11.7;469
2021-05-12 10:45:00+00:00;12.9;506.3333
2021-05-12 11:00:00+00:00;12.3;356.3333
2021-05-12 11:15:00+00:00;12.65;409.6667
2021-05-12 11:30:00+00:00;12.5;381.6667
2021-05-12 11:45:00+00:00;13.1;391.6667
2021-05-12 12:00:00+00:00;13.3;440.6667
2021-05-12 12:15:00+00:00;13.3;452
2021-05-12 12:30:00+00:00;13.4;415
2021-05-12 12:45:00+00:00;13.3;404.3333
2021-05-12 13:00:00+00:00;13.5;236.6667
2021-05-12 13:15:00+00:00;13.15;188
2021-05-12 13:30:00+00:00;13;141.6667
2021-05-12 13:45:00+00:00;13;136.3333
2021-05-12 14:00:00+00:00;13;124.6667
2021-05-12 14:15:00+00:00;12.85;148
2021-05-12 14:30:00+00:00;12.9;150
2021-05-12 14:45:00+00:00;12.8;114
2021-05-12 15:00:00+00:00;12.6;82
2021-05-12 15:15:00+00:00;12.45;61.3333
2021-05-12 15:30:00+00:00;12.4;63
2021-05-12 15:45:00+00:00;12.35;73
2021-05-12 16:00:00+00:00;12.3;79.6667
2021-05-12 16:15:00+00:00;12.3;73.6667
2021-05-12 16:30:00+00:00;12.3;79.3333
2021-05-12 16:45:00+00:00;12.3;106
2021-05-12 17:00:00+00:00;12.4;122
2021-05-12 17:15:00+00:00;12.4;136.6667
2021-05-12 17:30:00+00:00;12.5;119.6667
2021-05-12 17:45:00+00:00;12.3;91.6667
2021-05-12 18:00:00+00:00;12.1;56
2021-05-12 18:15:00+00:00;12.1;32.6667
2021-05-12 18:30:00+00:00;11.5;14
2021-05-12 18:45:00+00:00;10.9;7.3333
2021-05-12 19:00:00+00:00;11.4;3
2021-05-12 19:15:00+00:00;9.95;2.3333
2021-05-12 19:30:00+00:00;11;2
2021-05-12 19:45:00+00:00;9.7;2
2021-05-12 20:00:00+00:00;9.1;2.6667
2021-05-12 20:15:00+00:00;8.7;2.6667
2021-05-12 20:30:00+00:00;8.5;3
2021-05-12 20:45:00+00:00;7.55;2.3333
2021-05-12 21:00:00+00:00;8.1;2
